@relation mushroom-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N10-F1

@attribute Edibility {p,e}
@attribute CapShape {x,b,s,f,k,c}
@attribute CapSurface {s,y,f,g}
@attribute CapColor {n,y,w,g,e,p,b,u,c,r}
@attribute Bruises {t,f}
@attribute Odor {p,a,l,n,f,c,y,s,m}
@attribute GillAttachment {f,a}
@attribute GillSpacing {c,w}
@attribute GillSize {n,b}
@attribute GillColor {k,n,g,p,w,h,u,e,b,r,y,o}
@attribute StalkShape {e,t}
@attribute StalkSurfaceAboveRing {s,f,k,y}
@attribute StalkSurfaceBelowRing {s,f,y,k}
@attribute StalkColorAboveRing {w,g,p,n,b,e,o,c,y}
@attribute StalkColorBelowRing {w,p,g,b,n,e,y,o,c}
@attribute VeilType {p}
@attribute VeilColor {w,n,o,y}
@attribute RingNumber {o,t,n}
@attribute RingType {p,e,l,f,n}
@attribute SporePrintColor {k,n,u,h,w,r,o,y,b}
@attribute Population {s,n,a,v,y,c}
@attribute Habitat {u,g,m,d,p,w,l}

@data
e,b,y,w,t,l,f,c,b,k,e,?,s,w,w,p,w,o,p,k,s,g
e,b,y,y,t,l,f,c,b,w,e,?,s,w,w,p,w,o,p,n,n,g
e,x,f,w,f,n,f,w,b,h,t,f,s,w,?,p,w,o,?,n,s,g
e,b,?,w,t,l,f,c,b,w,?,?,s,w,w,p,w,o,p,n,s,g
e,f,f,g,f,n,f,w,b,k,t,s,f,?,w,p,w,o,e,k,a,g
e,x,y,y,?,l,f,c,b,w,e,s,s,w,?,p,?,o,p,n,?,g
e,x,y,y,t,a,f,c,b,?,e,s,s,w,w,p,w,o,p,n,n,g
e,b,y,w,t,l,f,c,b,k,e,s,s,w,w,p,w,o,p,n,n,g
e,b,s,w,t,a,f,c,b,n,e,s,s,w,?,p,w,o,p,n,s,g
p,x,s,n,t,?,f,c,n,p,e,s,s,w,?,p,w,o,p,k,v,g
e,f,y,y,t,l,f,c,b,w,?,?,?,w,w,p,w,?,p,?,y,?
e,x,?,w,?,a,f,c,?,n,e,s,?,w,w,p,w,o,p,k,n,g
p,?,s,n,t,p,f,c,n,w,e,s,s,w,w,p,w,o,p,n,v,g
e,x,s,n,f,n,?,w,b,p,t,f,f,w,w,p,w,o,e,n,a,g
e,f,s,w,f,n,f,w,b,p,t,?,f,?,w,p,w,?,e,k,?,g
e,f,f,n,f,n,f,w,b,n,t,f,s,w,w,p,?,o,e,k,a,g
e,x,s,n,f,n,f,w,b,k,t,f,f,w,w,p,?,o,e,k,s,?
e,x,f,w,f,n,f,?,b,n,t,f,f,w,w,p,w,?,e,n,s,g
p,x,s,n,t,p,f,c,n,p,e,s,?,w,w,?,w,o,p,n,v,g
e,x,s,w,f,n,f,w,b,k,t,s,s,w,?,p,w,o,e,k,s,g
p,x,y,n,t,p,f,c,n,n,e,s,s,w,w,p,w,o,p,k,v,g
e,x,f,g,f,n,?,w,b,p,t,s,f,?,w,?,?,?,e,n,a,g
e,x,y,?,t,a,f,c,b,k,e,s,s,w,?,p,w,o,p,?,s,g
e,f,?,?,f,n,f,w,?,h,t,s,s,w,w,p,w,o,e,k,a,g
e,b,s,y,t,l,f,c,b,k,e,s,s,w,w,p,w,o,p,k,n,g
e,f,s,w,f,n,f,?,b,n,t,f,s,w,w,p,w,o,e,k,a,g
e,f,?,g,f,n,f,w,b,n,t,f,f,?,w,?,w,o,?,n,s,g
e,x,f,w,?,n,f,?,b,h,t,?,f,w,?,p,?,o,e,n,a,g
e,?,s,n,?,n,?,?,b,n,t,f,?,w,w,p,w,o,e,n,?,?
e,f,s,w,f,n,f,w,b,?,t,f,?,w,w,p,w,?,?,k,a,g
e,x,s,w,f,n,f,?,b,k,t,f,f,w,w,p,w,o,?,k,s,g
e,f,?,g,f,n,f,w,b,h,t,f,s,w,w,p,w,o,e,n,a,g
p,x,s,n,t,p,f,c,n,k,e,s,s,w,w,p,?,o,p,k,?,g
e,b,y,y,t,a,?,c,?,k,e,s,s,w,?,?,w,?,p,n,n,g
e,f,f,n,f,n,f,w,b,?,t,f,s,w,w,p,w,o,e,k,s,g
p,x,?,w,t,p,f,c,n,p,e,?,s,w,w,p,?,o,p,n,v,g
e,x,?,n,f,n,?,w,b,h,t,?,f,w,w,?,w,o,e,k,s,g
e,f,s,?,f,n,f,w,b,k,t,s,?,w,w,p,?,o,e,n,a,?
p,f,s,w,t,p,f,c,n,k,e,s,?,w,w,?,w,o,p,k,s,g
e,x,f,w,f,n,f,w,b,h,t,s,s,?,?,p,w,o,e,k,s,g
e,b,y,y,t,a,f,c,b,n,e,s,s,w,w,p,w,o,p,?,n,?
e,x,s,w,f,n,f,w,b,p,?,s,s,w,w,p,w,o,e,?,a,g
e,f,s,n,f,n,?,w,b,p,t,s,f,w,w,p,w,o,e,n,a,g
e,f,s,n,f,n,f,w,b,n,t,s,f,w,w,?,w,?,e,k,a,g
e,x,?,n,f,n,f,w,b,p,t,?,f,w,w,p,w,o,e,n,?,g
e,f,s,n,f,n,f,w,b,k,t,f,f,w,w,p,?,o,?,n,s,g
e,x,y,w,t,a,f,c,b,k,e,s,?,w,w,p,w,o,p,n,s,g
e,x,f,w,f,n,?,w,b,h,?,?,f,w,w,p,w,o,e,k,s,g
e,f,s,n,f,?,f,?,b,n,t,f,s,w,?,p,w,o,e,k,a,g
e,x,s,n,?,n,f,w,b,h,t,f,s,w,w,p,w,o,e,k,s,g
e,f,s,n,f,n,f,w,b,n,t,s,?,w,w,p,w,o,e,n,s,g
e,?,?,n,t,l,?,c,b,w,e,?,?,w,w,p,w,o,p,k,y,g
e,b,s,y,t,l,f,c,b,k,e,s,s,?,w,p,w,o,p,n,s,g
e,f,s,?,f,n,f,w,b,k,t,f,?,w,w,p,w,o,e,n,s,g
e,x,s,w,f,n,f,w,?,n,t,f,f,w,w,p,w,o,?,k,s,g
e,x,f,w,f,n,f,w,b,k,t,?,f,w,w,p,w,o,e,n,a,g
e,x,s,n,f,n,f,w,b,h,t,s,f,w,w,p,w,o,e,n,s,g
e,x,f,?,f,n,f,w,?,k,t,s,f,?,w,p,w,o,e,k,a,g
e,f,f,g,f,?,f,w,b,n,t,f,f,w,w,p,w,o,e,n,a,g
e,?,s,n,f,n,f,w,b,n,t,f,f,w,w,p,w,?,e,n,s,g
e,f,s,w,f,n,f,?,b,p,t,s,s,w,w,p,w,o,e,k,s,g
e,f,s,g,?,n,f,w,b,k,t,s,f,w,w,p,w,o,?,k,a,g
p,f,?,n,t,p,f,c,n,p,e,s,s,w,w,p,w,o,p,k,s,g
p,x,y,n,t,p,f,?,n,p,e,s,s,w,w,p,?,?,?,k,v,g
e,x,f,g,f,n,f,w,b,n,t,?,s,w,w,p,w,o,e,n,s,g
e,f,?,n,?,n,f,w,b,h,t,?,f,w,w,p,w,o,e,?,a,g
e,x,?,w,f,?,f,w,b,n,t,f,s,w,w,p,w,o,e,n,a,g
p,f,s,w,t,p,f,c,n,k,e,?,s,w,w,p,w,o,p,?,?,g
e,x,s,n,f,n,f,w,b,h,t,f,?,w,w,p,w,o,e,n,s,g
e,x,s,g,f,n,?,w,b,h,t,f,s,w,w,p,w,o,e,n,s,g
e,x,s,?,t,l,f,c,b,n,e,s,s,w,w,p,w,o,p,k,n,g
e,f,s,n,f,n,f,w,b,n,t,?,s,w,w,p,w,o,?,k,a,g
e,f,s,n,f,n,f,w,?,h,t,f,s,w,w,p,w,o,e,?,s,?
e,x,f,?,f,n,f,w,b,p,t,?,f,w,w,p,w,o,e,k,s,g
e,f,s,?,?,n,f,?,b,n,t,f,f,w,w,p,w,o,e,k,?,g
e,f,s,g,f,n,?,w,b,n,?,f,f,w,w,p,w,o,e,?,a,g
e,x,f,w,?,n,f,w,b,n,?,f,f,w,w,?,w,o,e,?,a,?
e,f,?,g,f,n,f,w,b,k,t,s,s,w,w,p,w,o,e,n,s,g
e,x,?,g,?,n,f,w,b,k,t,f,f,w,w,p,w,?,e,?,a,g
e,f,s,?,f,n,f,w,b,p,t,f,f,w,?,p,w,o,e,?,s,?
e,x,f,n,?,n,f,w,b,h,t,f,s,w,w,p,w,o,e,n,a,g
p,f,s,n,t,p,f,c,n,n,e,s,s,w,w,p,w,o,p,n,s,g
e,b,s,w,t,a,f,c,?,n,e,s,s,?,w,p,w,?,p,?,n,g
e,f,f,w,f,n,f,w,b,p,t,s,f,w,w,p,w,?,e,k,s,g
e,x,s,n,f,n,f,w,b,n,t,s,f,w,w,p,w,o,e,k,s,g
e,x,?,w,f,n,f,w,b,h,t,f,f,w,w,p,w,o,e,n,a,g
e,x,f,g,f,n,f,w,b,k,?,s,s,?,w,?,w,o,e,n,s,g
e,?,f,n,f,n,f,w,b,k,t,s,f,w,w,p,?,o,e,k,s,g
e,f,f,g,f,n,f,w,b,k,t,f,f,w,w,p,w,o,e,k,?,g
e,?,f,g,f,n,f,?,b,p,t,s,s,w,w,p,?,o,e,n,a,g
e,?,f,n,f,n,f,w,b,k,t,f,f,w,w,p,w,o,?,?,a,g
e,f,s,n,?,n,f,?,b,h,t,s,f,w,w,p,?,o,e,n,a,g
e,f,f,w,f,n,f,w,?,h,t,f,s,w,?,p,w,o,?,n,s,g
e,x,f,n,f,?,f,w,b,k,t,s,?,w,w,p,w,o,e,k,s,g
e,x,f,w,?,?,?,w,b,n,t,?,s,w,w,p,w,o,?,?,s,g
e,x,f,w,f,n,f,w,b,n,t,s,?,w,w,?,w,o,?,n,s,g
e,x,s,w,f,n,f,w,b,k,t,s,f,w,w,p,w,o,e,n,a,g
e,x,y,w,t,l,f,c,b,w,?,s,s,?,w,p,w,o,p,n,s,g
e,f,s,w,f,n,f,w,b,?,t,s,f,w,w,p,w,o,e,k,?,g
e,x,?,n,f,n,f,w,b,h,t,?,s,?,w,p,w,o,e,?,?,g
e,f,s,w,f,n,f,w,b,n,t,f,s,w,w,p,w,o,e,?,s,?
e,f,s,?,f,n,f,w,b,p,t,f,f,w,w,p,w,o,?,n,s,g
p,x,f,g,f,f,f,c,b,p,e,k,k,b,p,p,w,o,l,h,y,?
p,x,f,g,f,f,f,c,b,p,e,k,k,n,p,p,w,o,l,h,y,g
p,x,f,g,f,f,f,c,b,?,e,k,k,p,?,p,w,o,?,h,y,g
p,x,f,?,f,f,f,c,b,h,e,k,k,p,b,p,w,o,l,?,v,?
p,x,?,g,f,f,f,c,b,h,e,k,?,n,n,p,w,o,?,?,y,g
p,x,f,y,f,?,f,c,b,p,e,k,k,p,b,?,w,o,l,h,v,g
p,x,f,y,f,f,f,c,b,?,e,k,k,?,b,p,?,o,l,h,v,g
p,x,f,g,f,f,f,c,b,h,e,k,k,b,b,p,w,o,l,h,v,g
p,x,y,g,f,f,f,c,b,h,e,k,k,p,b,p,w,o,l,h,?,g
p,f,y,?,f,?,f,c,b,p,e,k,k,p,p,p,w,o,?,h,v,g
p,?,y,y,f,f,f,c,?,g,e,k,k,b,b,?,?,o,l,h,v,g
e,x,s,w,t,a,f,c,b,g,e,?,s,w,w,p,w,o,p,n,n,g
p,?,f,y,f,f,f,c,b,p,e,k,k,n,n,?,w,o,l,h,v,g
p,f,f,g,f,f,f,c,b,g,e,k,k,p,b,p,w,o,l,h,v,g
p,f,f,y,f,?,?,c,?,h,?,k,k,b,p,?,w,o,l,h,y,g
p,x,y,g,f,f,f,c,b,g,e,k,k,p,p,p,?,o,l,h,y,g
p,f,f,g,f,?,f,?,b,?,e,k,k,n,n,p,w,o,l,h,y,g
p,x,y,y,f,f,f,c,?,h,e,k,k,?,?,p,w,o,l,h,v,g
p,f,f,g,f,f,f,c,b,p,e,k,k,b,p,p,?,o,l,?,?,g
p,f,y,y,f,f,f,c,b,h,?,k,k,n,b,p,w,o,l,h,y,g
p,x,y,y,f,?,f,c,?,p,e,k,k,p,?,p,?,o,l,?,y,g
p,x,y,?,f,?,f,c,b,p,?,k,k,n,n,p,w,o,?,?,v,g
p,f,y,y,f,f,f,c,b,h,e,k,k,n,?,p,w,o,l,h,y,?
p,f,y,g,f,f,f,c,b,h,e,k,k,b,?,p,w,o,l,h,v,g
p,x,f,y,f,f,f,c,b,p,e,k,k,n,p,p,w,o,l,?,y,g
p,?,y,g,f,f,f,?,b,g,e,k,k,p,p,p,w,o,l,h,v,g
p,f,f,y,f,f,f,c,b,g,e,k,k,p,n,p,w,?,l,h,v,g
e,b,y,y,t,l,f,c,?,n,e,s,s,w,w,p,w,o,p,n,s,g
p,f,f,y,f,f,f,c,b,p,e,k,k,p,n,p,w,o,l,h,y,g
p,x,y,g,f,f,f,c,?,g,e,?,k,?,b,p,w,o,l,h,v,g
p,f,y,g,f,f,f,c,b,h,e,k,k,p,b,p,w,o,l,h,y,g
p,x,f,y,f,?,f,c,?,p,e,k,k,b,p,p,w,o,l,h,y,g
p,f,y,y,f,?,f,c,b,g,e,k,k,p,?,p,w,o,l,h,v,g
p,b,?,b,t,n,f,c,b,g,e,s,s,w,w,p,w,t,p,r,v,g
p,f,y,g,?,f,f,c,b,h,e,k,k,n,p,p,w,o,l,h,y,g
p,f,f,g,f,f,f,c,b,h,e,k,k,p,n,p,w,o,l,h,v,g
p,f,y,y,f,f,f,c,?,g,e,k,k,n,b,p,w,o,l,h,y,g
p,b,s,b,?,n,f,c,b,w,e,s,s,w,w,p,w,t,p,r,v,g
p,x,f,g,f,f,f,c,b,p,e,k,k,p,p,p,w,o,?,h,y,g
p,f,?,g,f,?,f,c,b,h,e,k,k,n,b,p,w,o,l,h,v,g
p,x,s,g,?,f,f,c,b,h,?,s,f,w,w,p,w,?,p,h,s,g
p,f,?,b,?,n,?,c,?,r,e,s,s,w,w,p,w,t,p,r,v,g
p,?,s,b,t,f,f,c,b,h,t,?,s,w,w,p,w,o,p,h,s,?
p,f,?,y,f,f,f,c,b,h,e,?,k,p,n,p,w,o,l,h,v,g
p,x,s,b,t,f,f,?,b,w,t,s,s,w,w,p,w,o,p,h,v,?
p,f,s,b,t,f,f,c,b,h,t,s,s,w,w,p,w,o,p,h,s,g
p,f,f,g,f,f,?,c,b,g,e,k,k,n,?,p,?,o,l,?,v,g
p,f,?,y,f,f,f,c,b,h,e,k,k,p,n,p,w,o,l,h,y,?
p,x,s,b,t,f,?,c,b,w,t,s,f,?,w,p,w,?,p,h,?,g
p,x,s,b,t,f,f,c,b,w,t,f,s,w,w,p,w,o,p,?,s,g
e,x,y,?,t,l,?,c,b,g,e,s,s,?,w,?,w,o,p,k,s,g
e,x,f,w,f,n,f,w,b,n,t,s,s,w,w,p,w,o,e,n,s,g
p,x,s,g,t,f,f,c,b,w,t,s,s,w,w,p,w,o,p,h,s,g
p,x,s,w,t,f,f,c,b,p,t,s,s,w,w,p,w,o,p,h,v,g
p,f,f,g,f,f,f,c,b,?,e,k,k,n,p,p,w,o,l,h,y,g
p,x,s,w,t,f,?,c,b,w,t,f,f,w,w,p,w,o,p,h,s,?
p,x,s,g,t,f,f,c,b,h,t,?,f,w,w,p,w,o,p,h,v,g
e,b,s,y,t,?,f,?,b,w,e,?,s,w,w,p,w,o,p,k,n,g
e,b,y,y,t,a,f,c,b,n,e,s,s,w,w,?,w,o,p,k,s,g
e,b,?,y,?,l,?,c,b,n,e,s,s,w,w,p,w,o,p,n,s,g
p,f,f,y,f,f,f,c,b,g,e,?,k,p,?,p,w,o,l,h,y,g
p,f,s,?,t,?,f,?,b,p,t,?,?,w,w,p,w,o,p,h,s,g
p,f,?,w,t,f,f,c,b,w,t,f,s,w,w,p,w,?,p,h,s,g
p,b,s,w,t,n,f,?,?,r,e,s,s,w,w,p,w,t,p,r,v,g
e,x,f,n,f,n,f,w,b,h,t,s,?,w,w,p,?,o,e,n,s,g
p,f,?,b,t,n,?,c,b,w,e,s,s,w,w,p,w,t,p,r,v,g
e,?,s,y,t,a,f,c,b,w,e,s,s,w,w,p,w,o,?,k,n,?
e,x,f,w,f,n,f,w,b,w,?,k,k,w,w,p,w,t,?,w,n,?
e,k,f,w,f,n,f,w,b,p,e,k,k,w,w,p,w,t,p,w,?,g
e,x,f,g,f,n,f,w,b,g,e,k,k,w,w,p,w,t,p,w,s,g
e,k,f,g,f,n,f,w,b,?,e,s,k,w,w,p,w,t,?,w,?,g
e,x,s,g,f,n,f,w,b,w,e,s,k,w,w,p,w,t,p,?,s,g
e,k,f,w,f,n,f,w,b,g,e,k,k,w,w,p,w,t,?,w,n,g
e,x,f,g,f,n,f,w,b,g,e,k,k,w,?,p,w,t,p,w,n,?
e,b,s,g,f,n,f,w,b,?,e,?,k,w,w,?,w,t,p,w,n,?
e,x,f,w,f,n,f,w,b,g,e,k,s,w,w,p,w,t,p,w,n,g
e,k,s,w,f,n,f,w,?,?,e,s,s,?,w,p,w,t,p,?,s,g
e,x,s,w,?,n,f,w,b,w,e,s,k,w,w,p,w,t,p,w,n,g
e,b,s,w,f,n,f,w,b,g,e,s,s,?,?,p,w,t,p,?,n,?
e,x,f,w,f,n,f,w,b,p,e,k,k,w,w,p,w,t,p,w,s,g
e,x,?,g,f,n,f,w,b,?,e,s,s,w,w,p,w,t,p,w,s,g
e,x,?,g,f,n,f,w,b,w,e,s,s,w,w,p,w,t,p,?,s,g
e,?,?,g,f,n,f,w,b,g,e,k,k,w,w,p,w,t,p,w,s,g
e,x,f,w,f,n,?,w,b,g,e,k,k,w,w,p,w,t,p,w,n,g
e,b,s,w,f,n,f,w,b,?,e,?,k,?,w,p,w,?,p,w,s,g
e,x,?,w,f,n,f,w,b,w,e,k,k,w,w,p,?,t,p,w,n,g
e,b,?,?,f,n,?,w,b,w,e,s,k,w,w,?,w,t,?,w,s,g
e,x,?,w,f,n,?,w,b,g,e,s,s,w,w,p,w,t,p,w,n,g
e,x,s,w,f,n,f,w,b,p,e,?,s,w,w,p,?,t,p,w,s,g
e,x,s,w,f,n,f,w,b,?,e,s,s,w,w,p,w,t,p,w,s,g
e,x,s,g,f,n,f,w,b,w,e,k,s,w,w,p,w,t,p,w,s,g
e,b,s,w,f,n,f,?,?,g,e,s,k,w,w,p,?,t,p,w,s,g
e,k,f,g,f,n,f,w,b,w,e,s,k,w,w,p,w,t,p,w,n,g
e,b,f,w,f,n,f,w,?,w,e,k,s,?,w,p,w,t,p,w,?,?
e,x,?,w,f,n,f,w,b,w,e,s,k,w,w,p,w,t,?,?,s,?
e,b,f,g,f,?,f,w,?,g,e,?,s,?,w,?,w,?,p,w,s,g
e,x,y,g,t,n,f,c,?,u,t,s,s,p,p,p,w,o,p,n,y,?
e,f,f,n,t,n,f,c,b,p,t,s,?,p,w,p,w,o,p,n,y,d
p,x,f,p,?,c,?,w,n,n,?,s,s,w,w,p,w,?,p,n,s,d
e,x,y,n,t,n,f,c,b,u,t,s,?,p,g,p,w,o,p,k,v,d
p,x,f,w,f,c,?,?,n,g,e,s,s,w,?,p,w,?,?,k,v,d
e,x,f,e,t,?,f,c,b,p,t,s,s,p,p,p,?,o,p,n,v,d
e,x,?,e,?,n,f,c,b,n,t,s,s,p,w,p,w,o,p,k,v,?
e,x,y,e,?,n,f,?,b,p,t,s,?,g,p,p,w,o,p,k,y,d
e,f,f,g,t,n,f,?,b,?,t,s,s,g,g,p,w,o,p,k,y,d
e,f,f,n,t,n,f,c,?,u,t,s,s,w,g,p,w,o,p,n,y,d
e,x,f,n,t,?,f,?,b,n,t,?,s,w,g,p,w,o,p,n,y,d
e,?,?,g,t,n,f,c,b,n,t,s,s,p,w,?,w,o,p,n,?,d
e,x,y,e,t,n,f,c,?,w,t,s,s,w,w,p,?,o,p,k,v,d
e,f,y,n,t,n,f,c,b,w,t,s,s,p,w,p,?,o,?,k,y,d
e,?,f,g,t,n,f,c,b,n,t,?,s,g,?,p,w,o,p,k,v,d
e,f,f,n,t,n,?,c,b,w,t,?,s,w,p,p,?,o,p,n,y,d
p,x,f,p,f,c,f,c,n,p,e,s,s,w,w,p,w,o,p,n,v,d
e,?,y,n,?,n,f,c,b,?,t,s,s,p,w,p,w,o,p,k,v,d
e,f,f,n,t,n,f,?,b,u,t,s,s,g,p,p,w,?,p,k,v,d
e,x,y,e,t,n,f,c,b,p,t,?,s,w,g,p,w,o,?,n,v,?
e,f,y,e,t,n,f,?,b,?,t,s,?,p,?,p,w,o,p,k,v,d
e,x,f,e,t,n,?,c,b,u,t,s,s,?,g,?,w,?,p,n,v,d
e,?,f,e,t,n,f,c,b,w,?,s,s,g,w,p,w,o,?,n,y,d
e,f,f,n,t,n,f,c,b,p,t,s,s,?,g,p,w,o,p,n,v,d
e,x,f,g,t,n,f,c,b,?,t,s,?,w,p,p,w,o,p,n,v,d
e,x,f,e,t,n,f,c,b,p,t,s,s,g,p,p,w,o,p,n,y,d
e,f,f,n,t,n,f,c,b,n,t,s,s,g,w,p,w,o,p,k,y,d
e,x,f,e,t,?,f,c,b,n,t,s,s,g,w,p,?,o,p,n,?,d
e,?,f,?,t,n,f,c,b,n,t,s,s,p,p,p,w,o,p,k,y,d
e,?,f,n,t,n,f,c,b,w,t,?,s,g,w,p,w,?,p,k,y,d
e,f,f,n,t,?,f,c,b,n,t,s,s,w,g,?,?,o,p,k,v,d
e,f,f,?,t,n,f,c,b,n,t,s,s,p,p,p,w,o,p,n,y,d
e,f,f,g,t,n,f,c,b,n,t,s,s,p,w,p,w,o,p,n,y,d
e,?,f,?,t,n,f,c,b,p,t,s,s,g,w,p,w,o,p,k,y,d
e,x,y,g,t,n,f,c,b,p,t,s,s,p,g,p,w,o,p,n,y,?
e,f,f,g,t,n,f,c,b,?,t,s,?,g,?,p,w,o,p,?,y,d
e,x,y,g,t,n,f,c,b,w,t,?,s,w,?,p,w,o,?,k,v,d
e,x,y,g,t,n,f,c,b,?,?,s,s,g,w,p,w,o,p,n,y,d
e,x,y,e,t,n,f,c,b,?,?,s,s,g,g,p,w,o,p,n,?,?
e,x,y,g,t,n,f,c,b,u,t,?,s,g,?,p,w,o,p,n,v,d
e,x,y,n,?,?,f,c,b,p,?,s,s,g,?,p,w,o,p,k,y,d
e,x,y,g,t,n,f,c,b,w,t,s,s,w,g,p,w,o,?,n,v,d
e,f,f,n,t,n,?,c,b,n,t,s,s,g,p,p,w,o,?,n,y,d
e,f,f,n,t,n,f,c,b,u,t,s,?,p,g,?,w,o,p,n,y,?
e,f,?,n,t,n,f,c,b,w,t,s,s,p,w,p,w,o,p,n,y,d
e,?,f,e,t,n,f,c,b,u,t,s,s,w,g,p,w,?,p,?,y,d
e,x,f,e,t,n,f,c,b,?,t,s,s,w,w,p,w,o,p,k,v,d
e,?,f,?,t,n,f,c,b,u,t,s,s,p,p,p,w,o,p,n,y,d
e,f,f,w,t,l,f,w,n,?,t,s,s,w,w,p,w,o,p,n,v,d
p,x,f,g,f,f,f,c,b,g,e,k,k,n,?,p,w,o,l,h,y,?
e,f,f,e,t,n,f,c,b,p,?,s,s,g,p,p,w,o,?,k,y,d
e,f,y,n,t,n,f,c,b,p,t,s,s,p,w,p,w,o,p,k,y,d
p,x,f,p,?,c,f,?,n,n,?,s,?,w,w,p,w,o,p,k,?,d
e,x,?,n,t,n,f,c,b,w,t,s,s,p,w,p,w,o,p,k,y,d
e,f,y,e,t,n,f,c,b,?,t,s,s,g,w,p,w,?,p,k,y,d
e,f,f,?,t,n,?,c,b,u,t,s,s,g,g,p,w,o,p,?,y,d
e,f,f,g,t,n,f,c,b,w,t,s,s,w,p,p,w,o,p,k,y,d
e,f,y,g,?,?,f,c,b,?,t,s,s,?,w,p,w,o,p,n,y,d
e,?,y,n,t,?,f,c,b,u,t,s,s,w,g,p,w,o,p,n,y,d
e,f,?,g,t,n,f,c,?,w,t,s,s,p,p,p,w,o,p,k,?,d
p,x,f,g,?,f,f,c,b,h,e,k,k,n,p,p,w,o,l,h,?,d
e,f,y,g,t,n,f,c,b,w,t,s,s,p,w,p,w,o,p,k,v,d
e,f,y,n,t,n,f,c,b,w,t,s,s,w,g,p,w,o,p,k,y,d
e,?,f,e,t,n,f,c,b,p,t,s,s,w,w,p,w,o,p,k,y,d
e,f,y,e,t,n,f,c,b,u,t,s,s,g,w,p,w,?,p,n,y,d
e,f,y,g,t,n,f,c,b,n,t,s,s,p,p,?,w,?,p,n,v,d
e,f,y,n,?,n,f,c,b,?,t,s,s,g,w,p,?,o,p,k,y,d
e,f,y,e,?,n,f,?,b,p,t,s,s,w,w,p,w,o,p,n,y,d
e,x,?,n,t,n,f,c,b,u,t,s,s,w,g,p,w,o,p,n,v,d
p,x,f,p,f,c,f,c,n,?,e,s,s,w,w,?,w,o,p,?,v,d
e,f,y,e,t,n,f,c,b,w,t,s,s,g,w,p,w,o,p,k,v,d
p,x,f,g,f,f,f,c,b,p,e,k,k,b,p,p,w,o,l,h,v,d
e,f,f,e,?,n,f,c,b,u,t,s,s,g,?,p,w,o,p,k,v,d
p,?,f,w,f,c,f,c,n,p,e,s,s,w,?,p,w,o,p,k,s,d
e,f,f,g,t,n,f,c,b,w,t,s,s,p,p,p,w,o,p,n,y,d
p,x,s,?,f,c,f,c,n,g,e,s,s,w,w,?,w,o,p,k,?,d
e,f,y,n,t,?,f,c,b,n,t,s,s,p,g,p,w,o,p,n,y,?
e,f,y,n,t,n,f,c,b,w,t,s,s,g,p,p,w,o,p,n,v,d
p,f,y,g,f,f,f,?,b,h,e,k,k,b,n,?,?,o,l,h,y,d
p,x,f,g,f,f,f,c,b,p,e,k,k,n,n,p,w,o,l,h,y,d
e,f,f,g,t,n,?,c,b,u,t,s,s,g,g,p,w,o,p,k,y,d
p,x,f,g,?,c,?,c,n,n,e,s,s,w,w,p,w,o,p,n,s,d
e,f,?,e,t,n,f,c,b,u,?,s,s,?,w,p,w,o,p,k,y,d
e,f,f,g,t,n,f,c,b,w,t,s,s,g,w,?,w,o,p,n,y,d
e,f,f,e,t,n,f,c,b,?,t,?,s,p,?,p,w,o,p,?,v,d
e,f,y,?,t,n,f,?,b,u,t,?,s,w,p,p,w,o,p,n,v,d
e,x,f,n,t,n,f,c,b,u,t,s,?,w,g,p,w,o,p,n,v,d
e,f,y,?,t,n,f,c,b,w,t,?,s,w,?,p,w,o,?,?,v,d
p,x,?,p,?,c,f,c,n,?,e,?,s,w,?,?,w,o,p,n,v,d
e,f,f,?,t,n,f,c,b,u,t,?,s,p,g,p,w,o,p,k,v,d
e,?,y,g,t,n,f,c,b,u,t,s,s,?,w,p,w,o,p,n,v,d
e,f,y,e,t,n,f,c,b,u,?,s,s,w,g,p,w,o,p,n,y,d
e,f,y,e,t,n,f,c,b,w,t,s,s,p,?,p,w,o,p,k,y,d
e,?,f,e,t,n,f,c,?,w,t,?,?,w,g,p,w,o,p,n,y,d
e,?,y,n,t,n,?,c,b,?,t,s,?,p,w,p,w,o,p,k,?,d
p,x,f,g,?,?,f,c,b,h,e,k,k,p,p,p,w,o,l,h,v,d
p,?,f,p,f,c,f,c,n,p,e,s,?,w,w,p,w,o,p,?,v,d
e,x,y,n,t,n,?,c,b,w,t,s,s,g,w,p,w,o,p,?,y,?
e,f,y,e,t,n,f,c,b,n,t,s,s,g,w,p,w,o,?,k,y,d
e,f,f,g,t,n,f,c,b,p,t,s,s,p,p,p,w,?,p,n,v,d
e,f,f,e,t,n,f,c,b,w,t,s,s,w,p,p,w,o,p,?,y,d
e,f,y,n,t,n,?,c,b,n,t,s,s,w,g,?,w,o,p,k,y,d
e,x,f,n,t,n,f,c,b,u,t,s,?,?,w,p,w,o,p,n,v,d
e,f,y,e,?,n,?,c,b,p,t,s,s,?,g,p,w,o,p,k,v,d
p,?,f,g,f,f,f,c,b,p,e,k,?,p,b,p,w,o,l,h,v,d
e,x,y,n,t,n,f,c,b,p,t,s,s,w,w,p,w,o,p,?,y,d
e,f,?,g,t,n,f,c,b,?,t,s,s,g,p,p,w,o,p,?,y,d
p,x,s,?,f,c,f,?,n,u,e,s,s,w,w,p,w,o,?,k,s,d
